Date,Predicted_Close
2024-08-28,410.0521615597973
2024-08-29,412.34573706707306
2024-08-30,415.9696078032721
2024-09-03,407.9765437113092
2024-09-04,407.4549678261028
2024-09-05,406.9123218433742
2024-09-06,400.3629406186082
2024-09-09,404.16152928303563
2024-09-10,412.3266646682496
2024-09-11,420.56358141300734
2024-09-12,423.7343079838029
2024-09-13,427.0635451544731
2024-09-16,427.7237323159952
2024-09-17,431.8063399499442
2024-09-18,427.86093160353624
2024-09-19,436.1732029284903
2024-09-20,432.88486593919515
2024-09-23,431.51193411659915
2024-09-24,426.7623017400947
2024-09-25,429.9721930565647
2024-09-26,429.1749790254471
2024-09-27,426.10518834087634
2024-09-30,428.45448530233995
2024-10-01,418.96318323199375
2024-10-02,415.6930942314211
2024-10-03,415.3047836713995
2024-10-04,414.87746748060454
2024-10-07,408.42448476003483
2024-10-08,413.69776974130946
2024-10-09,416.189476418891
2024-10-10,414.3577554238691
2024-10-11,414.7039787104586
2024-10-14,417.38211970747216
2024-10-15,416.8250384112471
2024-10-16,414.22904639519396
2024-10-17,414.78196537398617
2024-10-18,416.35250837790227
2024-10-21,416.8892663597362
2024-10-22,425.4274942743941
2024-10-23,422.04099460444195
2024-10-24,422.38258354473146
2024-10-25,425.80646342576074
2024-10-28,424.22335989475687
2024-10-29,429.80748973261143
2024-10-30,430.17683824020423
2024-10-31,404.2703286208671
2024-11-01,408.87068262134926
2024-11-04,406.8823445648159
2024-11-05,410.08422346105726
2024-11-06,418.6996053705989
2024-11-07,423.4474147022411
2024-11-08,420.01537989531425
2024-11-11,415.5961101507273
2024-11-12,420.77785557708563
2024-11-13,422.80837341345614
2024-11-14,424.4577758832893
2024-11-15,412.67684368471964
2024-11-18,413.88708129808225
2024-11-19,415.88452450767363
2024-11-20,413.5598275933298
2024-11-21,411.8964651638089
2024-11-22,416.1447458061921
2024-11-25,417.70009334747374
2024-11-26,426.7891750758099
2024-11-27,421.310430758931
2024-11-29,421.9136208754462
2024-12-02,429.4510301264527
2024-12-03,429.3912589131287
2024-12-04,435.73688415600554
2024-12-05,440.81899455050734
2024-12-06,441.53606853159
2024-12-09,443.9962237225809
2024-12-10,441.2511061758778
2024-12-11,447.116035081468
2024-12-12,447.6287144246926
2024-12-13,445.4197265683979
2024-12-16,449.88287453226076
2024-12-17,452.7079896561845
2024-12-18,435.6578817980335
2024-12-19,435.8538659108199
2024-12-20,435.7526132016101
2024-12-23,434.7191012385665
2024-12-24,438.64304986201023
2024-12-26,437.24369712741463
2024-12-27,429.7155098919029
2024-12-30,424.2406817193405
2024-12-31,421.0405850884745
2025-01-02,418.3395311576933
2025-01-03,423.3548119640691
2025-01-06,427.70724794763373
2025-01-07,421.99520421319903
2025-01-08,424.2160562643403
2025-01-10,418.43939685242367
2025-01-13,416.6822689646324
2025-01-14,415.0973484199494
2025-01-15,425.7330650386575
2025-01-16,423.43407331801427
2025-01-17,427.86489958859966
2025-01-21,427.20901280423277
2025-01-22,444.871819571199
2025-01-23,444.46170510327283
2025-01-24,441.7115033912196
2025-01-27,432.38392571920485
2025-01-28,445.0889877092195
2025-01-29,439.9089701462435
2025-01-30,413.27273815157605
2025-01-31,414.1810547617206
2025-02-03,410.336610093731
2025-02-04,411.8862130114285
2025-02-05,412.85705974956363
2025-02-06,415.3366764919083
2025-02-07,408.9767918704383
2025-02-10,411.52341560443165
2025-02-11,410.59299200599344
2025-02-12,408.09607601349853
2025-02-13,409.44809320572676
2025-02-14,407.18288262600254
2025-02-18,408.3024918476367
2025-02-19,413.29891625858363
2025-02-20,415.060473211357
2025-02-21,407.05866647331277
2025-02-24,403.3611744207082
2025-02-25,397.8040134136063
2025-02-26,400.0258758905038
2025-02-27,392.89670370027306
2025-02-28,397.6652907182761
2025-03-03,388.97662168799434
2025-03-04,389.3111933397013
2025-03-05,401.4826800287701
2025-03-06,396.7807031704979
2025-03-07,392.9971590269124
2025-03-10,380.02362200419884
2025-03-11,380.83737556621054
2025-03-12,384.095306573181
2025-03-13,379.92940871000616
2025-03-14,390.63814623543294
2025-03-17,390.2264135470614
2025-03-18,384.7952210889016
2025-03-19,388.98870829209045
2025-03-20,388.13627261460715
2025-03-21,392.47822024576817
2025-03-24,394.1223551307703
2025-03-25,396.0714410148539
2025-03-26,390.6614536028901
2025-03-27,391.1517242134505
2025-03-28,379.4395848133936
2025-03-31,376.1898858170025
2025-04-01,383.24229701588047
2025-04-02,383.29586694322643
2025-04-03,374.0055597715218
2025-04-04,360.4512048848337
2025-04-07,358.429977441112
2025-04-08,355.08386791348676
2025-04-09,391.4365312523878
2025-04-10,382.41363837919926
2025-04-11,388.9769085420412
2025-04-14,388.61609241435144
2025-04-15,386.7778656840637
2025-04-16,373.06950787311507
2025-04-17,369.6304781866784
2025-04-21,361.5977203495422
2025-04-22,369.39990375506386
2025-04-23,377.1107666023382
2025-04-24,390.08485788380494
2025-04-25,394.2858039465136
2025-04-28,393.7432468668339
2025-04-29,397.26113467346295
2025-04-30,398.8442506659194
2025-05-01,428.9955109977891
2025-05-02,437.5589086704713
2025-05-05,436.9315953114274
2025-05-06,433.0703552188934
2025-05-07,432.4605981265013
2025-05-08,436.56142263069887
2025-05-09,436.7419077589384
2025-05-12,447.1123965745446
2025-05-13,446.42261193688137
2025-05-14,450.3906259529468
2025-05-15,451.31564952799636
2025-05-16,452.67330988275717
2025-05-19,457.4497993329059
2025-05-20,456.5851922687216
2025-05-21,451.11857759993654
2025-05-22,453.6669626410002
2025-05-23,449.11889307617093
2025-05-27,459.75041570749823
2025-05-28,456.32436863332987
2025-05-29,457.8590609873954
2025-05-30,459.4825253654344
2025-06-02,461.49744742130497
2025-06-03,462.38897323804485
2025-06-04,463.32144031835924
2025-06-05,467.1420689371153
2025-06-06,469.8155816162034
2025-06-09,472.104934195464
2025-06-10,470.2551817485655
2025-06-11,472.1063340769251
2025-06-12,478.38282832217374
2025-06-13,474.4039310742883
2025-06-16,478.71289013832575
2025-06-17,477.54291387779085
2025-06-18,479.79782977990544
2025-06-20,476.94574076342906
2025-06-23,485.83502285912255
2025-06-24,489.644032372089
2025-06-25,491.7373076425938
2025-06-26,496.80834368642536
2025-06-27,495.0968514199594
2025-06-30,496.60407739685616
2025-07-01,491.2231359027355
2025-07-02,490.4032577771286
2025-07-03,498.190977201346
2025-07-07,496.9560344817074
2025-07-08,495.89719384888303
2025-07-09,502.9128662323419
2025-07-10,500.8992952523986
2025-07-11,502.8602579295912
2025-07-14,502.5782299607563
2025-07-15,505.44596910474866
2025-07-16,505.2550182336272
2025-07-17,511.37540689508023
2025-07-18,509.58087164675817
2025-07-21,509.7532415645219
2025-07-22,504.90581138651766
2025-07-23,505.7075028451691
2025-07-24,510.88844114935273
2025-07-25,513.657158522954
2025-07-28,512.4015434331958
2025-07-29,512.4703710713948
2025-07-30,513.1901291649119
2025-07-31,533.6030826976348
2025-08-01,524.1019386945482
2025-08-04,535.5394853568796
2025-08-05,527.1350250859905
2025-08-06,524.4878900471813
2025-08-07,520.5240830898256
2025-08-08,521.9059223297518
2025-08-11,521.7389754085161
2025-08-12,529.3795653118141
2025-08-13,520.6297107506543
2025-08-14,522.8182621750893
2025-08-15,520.652306166754
2025-08-18,517.729211632126
2025-08-19,510.5060872104077
2025-08-20,506.62311601302645
2025-08-21,506.11734859645367
2025-08-22,509.1655445875731
2025-08-25,506.13972693745745
2025-08-26,503.9970925235066
2025-08-27,508.84479015824036
2025-08-28,511.54337120281707
2025-08-29,508.5358319025763
2025-09-02,506.9632363522687
2025-09-03,507.13510935078375
2025-09-04,509.7074984604151
2025-09-05,496.60621404647827
2025-09-08,500.19937889706495
2025-09-09,500.38959604525735
2025-09-10,502.4087894479162
2025-09-11,503.0622818417032
2025-09-12,511.9145850536479
2025-09-15,516.83235328304
2025-09-16,510.0467278649521
2025-09-17,511.2032006986374
2025-09-18,509.6015183129203
2025-09-19,519.3085695357877
2025-09-22,515.4641804518542
2025-09-23,510.2777783858328
2025-09-24,511.38495635104846
2025-09-25,508.3562321940917
2025-09-26,512.9443251481025
2025-09-29,515.9138648840308
2025-09-30,519.1828636996433
2025-10-01,520.7038302972869
2025-10-02,516.6722880854504
2025-10-03,518.4111815726646
2025-10-06,529.7426318927173
2025-10-07,524.7510272120126
2025-10-08,525.6843690007227
2025-10-09,523.1603391048993
2025-10-10,511.7575015030052
2025-10-13,515.3585509585537
2025-10-14,515.020241538703
2025-10-15,515.0175441682368
2025-10-16,513.3521265067538
2025-10-17,515.3919880611647
2025-10-20,518.5981190031889
2025-10-21,519.443080058576
2025-10-22,522.2981934234413
2025-10-23,522.2902935042293
